blikvanger.enabled,object_type_specifications.appartment.type,publish_date,location.lat,location.lon,floor_area,plot_area,exterior_space.type,exterior_space.garden_orientation,number_of_rooms,number_of_bedrooms,address.municipality,address.neighbourhood,address.wijk,address.street_name,price.selling_price,price.selling_price_condition,construction_type,construction_period,surrounding,garage.type,energy_label,amenities,accessibility,object_type_specifications.house.type,object_type_specifications.house.orientation,exterior_space.garden_size,garage.total_capacity,blikvanger.text,project.url,offering_type,object_type,address.province
False,flat_with_porch,2024-09-24T11:44:06.5470000,51.95215225219727,4.584413528442383,[70],[0],['balcony'],[],3.0,2.0,Capelle aan den IJssel,Kunstenaarsbuurt,Schollevaar Zuid,Henry Moorepassage,[295000],kosten_koper,resale,from_1981_to_1990,"['by_water', 'in_residential_district', 'unobstructed_view']",[],C,[],"['lift', 'single_storey']",,,,,,,['buy'],apartment,Zuid-Holland
False,with_external_access,2024-09-25T00:00:01.5870000,52.02336502075195,5.177550792694092,[44],[0],['balcony'],[],2.0,1.0,Houten,Sporen,Houten Zuid-Oost,Hofspoor,[319000],kosten_koper,resale,after_2020,"['on_quiet_road', 'in_residential_district']",[],A++,['renewable_energy'],['single_storey'],,,,,,,['buy'],apartment,Utrecht
False,flat_with_porch,2024-09-25T00:00:01.5870000,51.839603424072266,4.348908424377441,[100],[0],['balcony'],[],3.0,2.0,Nissewaard,Maaswijktuinen,Maaswijk,Thetfordstraat,[450000],kosten_koper,resale,from_2001_to_2010,"['at_edge_of_woods', 'overlooking_park', 'by_water', 'in_green_area', 'unobstructed_view']",[],A,"['bathtub', 'central_heating_boiler']",['single_storey'],,,,,,,['buy'],apartment,Zuid-Holland
False,,2024-09-25T00:00:01.5870000,52.04541778564453,5.069664478302002,[145],[205],"['garden', 'terrace']",['north'],4.0,3.0,Nieuwegein,Buitenweides,Batau Noord,Pauwoogweide,[545000],kosten_koper,resale,from_1971_to_1980,"['on_quiet_road', 'by_water', 'in_residential_district', 'unobstructed_view']",[],C,"['bathtub', 'central_heating_boiler', 'fireplace', 'renewable_energy']",[],single_family,terraced,104.0,,,,['buy'],house,Utrecht
False,flat_with_porch,2024-09-26T00:00:02.9800000,51.8544807434082,4.31412410736084,[66],[0],['balcony'],[],3.0,2.0,Nissewaard,Schiekamp-Zuid,Schiekamp,Aagje Dekenstraat,[245000],kosten_koper,resale,from_1960_to_1970,"['on_quiet_road', 'in_residential_district', 'open_position', 'unobstructed_view']",[],C,['central_heating_boiler'],['single_storey'],,,,,,,['buy'],apartment,Zuid-Holland
False,,2024-09-26T00:00:02.9800000,51.99953842163086,4.340527534484863,[123],[102],['garden'],"['south', 'west']",6.0,5.0,Delft,Molenbuurt,Wijk 14 Voordijkshoorn,Volmolen,[585000],kosten_koper,resale,from_2001_to_2010,['in_residential_district'],[],A,"['bathtub', 'central_heating_boiler', 'renewable_energy']",[],single_family,terraced,45.0,,,,['buy'],house,Zuid-Holland
False,,2024-09-23T21:00:02.1500000,52.01128387451172,4.442083358764648,[104],[124],['garden'],"['south', 'west']",4.0,3.0,Pijnacker-Nootdorp,Koningshof,Pijnacker,Kraaienburg,[425000],kosten_koper,resale,from_1971_to_1980,"['on_quiet_road', 'in_residential_district', 'unobstructed_view']",[],A+,"['central_heating_boiler', 'renewable_energy']",[],single_family,terraced,40.0,,,,['buy'],house,Zuid-Holland
False,flat_with_porch,2024-09-23T18:30:02.7100000,51.856231689453125,4.311092376708984,[69],[0],['balcony'],[],4.0,3.0,Nissewaard,Schiekamp-Noord,Schiekamp,Rembrandtstraat,[250000],kosten_koper,resale,from_1960_to_1970,"['on_quiet_road', 'in_residential_district']",[],E,[],['single_storey'],,,,,,,['buy'],apartment,Zuid-Holland
False,maisonnette,2024-09-25T00:00:01.5870000,51.84981155395508,4.329554557800293,[105],[0],"['garden', 'balcony', 'terrace']",['south'],4.0,3.0,Nissewaard,Centrum-Zuid,Centrum,Nieuwstraat,[315000],kosten_koper,resale,from_1971_to_1980,['in_center'],[],C,['central_heating_boiler'],[],,,40.0,,,,['buy'],apartment,Zuid-Holland
True,flat_with_porch,2024-09-25T00:00:01.5870000,52.0269775390625,5.089156627655029,[47],[0],['balcony'],[],2.0,1.0,Nieuwegein,Merwestein,Merwestein,Krijtwal,[300000],kosten_koper,resale,from_2011_to_2020,['in_residential_district'],[],C,[],"['lift', 'single_storey']",,,,,Licht en modern appartement met ruim balkon op een centrale locatie!,,['buy'],apartment,Utrecht
True,,2024-09-23T11:41:34.7070000,51.96914291381836,4.60674524307251,[96],[182],['garden'],"['north', 'west']",4.0,3.0,Zuidplas,Dorrestein-Noord,Nieuwerkerk aan den IJssel wijk 04,Schoolstraat,[409000],kosten_koper,resale,from_1906_to_1930,"['on_quiet_road', 'in_residential_district']",[],C,['central_heating_boiler'],[],single_family,double,55.0,,Charmante 2/1 kap woning. Sfeervol wonen in de oude dorpskern.,,['buy'],house,Zuid-Holland
True,maisonnette,2024-09-23T12:44:08.4570000,51.93145751953125,4.342489242553711,[74],[0],['balcony'],[],3.0,2.0,Vlaardingen,Loper Noord,Holy Noord,Robert Schumanring,[290000],kosten_koper,resale,from_1981_to_1990,"['on_quiet_road', 'in_residential_district', 'unobstructed_view']",[],C,[],[],,,,,Prachtige instapklare 3 kamer maisonnette op een mooie locatie,,['buy'],apartment,Zuid-Holland
True,,2024-09-23T14:00:01.8470000,51.81390380859375,4.945553302764893,[153],[448],['garden'],"['north', 'east']",5.0,4.0,Altena,Sleeuwijk west,Sleeuwijk,Transvaal,[800000],kosten_koper,resale,from_2011_to_2020,['on_quiet_road'],"['built_in', 'all_garages']",A,"['bathtub', 'central_heating_boiler', 'renewable_energy']",[],villa,semi_detached,236.0,1.0,"Charmante halfvrijstaande villa, moderne stijl en jaren '30 elementen",,['buy'],house,Noord-Brabant
False,,2024-09-23T11:48:48.6770000,52.025169372558594,4.693174839019775,[126],[189],"['garden', 'balcony']","['north', 'west']",5.0,4.0,Gouda,Windrooskwartier en Heesterbuurt,Bloemendaal,Sporkenhoutlaan,[485000],kosten_koper,resale,from_1971_to_1980,['in_residential_district'],[],A,"['bathtub', 'central_heating_boiler', 'renewable_energy']",[],single_family,terraced,88.0,,,,['buy'],house,Zuid-Holland
False,,2024-09-23T13:45:02.0630000,52.023216247558594,5.57900857925415,[129],[117],['garden'],"['south', 'east']",5.0,4.0,Veenendaal,Buurtstede,Noordoost,Faberhof,[489500],kosten_koper,resale,from_2001_to_2010,"['on_quiet_road', 'in_residential_district']",[],A+,[],[],single_family,terraced,43.0,,,,['buy'],house,Utrecht
False,upper_floor,2024-09-23T10:39:03.6630000,52.02431106567383,5.178708553314209,[49],[0],['terrace'],[],2.0,1.0,Houten,Sporen,Houten Zuid-Oost,Het Spoor,[324000],kosten_koper,resale,from_2011_to_2020,['in_residential_district'],[],A,['central_heating_boiler'],"['lift', 'single_storey']",,,,,,,['buy'],apartment,Utrecht
False,,2024-09-20T20:30:02.5030000,51.83456039428711,4.706711769104004,[125],[220],['garden'],['south'],5.0,4.0,Papendrecht,Oostdonk,Wilgendonk,Amandelhof,[525000],kosten_koper,resale,from_1981_to_1990,['in_residential_district'],"['lean_to', 'all_garages']",A++,"['central_heating_boiler', 'renewable_energy']",[],single_family,link_double,46.0,1.0,,,['buy'],house,Zuid-Holland
False,,2024-09-20T17:52:40.2070000,51.8223876953125,4.842581748962402,[127],[240],['garden'],['south'],5.0,4.0,Hardinxveld-Giessendam,Wielwijk-zuid,Neder Hardinxveld,Rivierdijk,[325000],kosten_koper,resale,before_1906,['sheltered_position'],[],F,"['bathtub', 'central_heating_boiler']",[],single_family,link_detached,116.0,,,,['buy'],house,Zuid-Holland
False,,2024-09-20T18:30:02.9700000,52.02364349365234,5.193995475769043,[175],[430],['garden'],[],6.0,5.0,Houten,Meren,Houten Zuid-Oost,Bosmeer,[1095000],kosten_koper,resale,from_1991_to_2000,"['in_residential_district', 'unobstructed_view']","['lean_to', 'all_garages']",A,"['bathtub', 'central_heating_boiler']",[],villa,detached,,1.0,,,['buy'],house,Utrecht
False,,2024-09-20T15:13:12.6930000,51.8857421875,4.384777545928955,[94],[160],['garden'],['north'],4.0,3.0,Rotterdam,Pernis,Pernis,Ring,[315000],kosten_koper,resale,from_1960_to_1970,['in_residential_district'],[],E,['central_heating_boiler'],[],single_family,corner,78.0,,,,['buy'],house,Zuid-Holland
False,upper_floor,2024-09-21T00:00:02.7970000,51.94242477416992,4.470983982086182,[118],[0],['balcony'],[],4.0,3.0,Rotterdam,Hillegersberg Zuid,Hillegersberg-Schiebroek,Rozenlaan,[350000],kosten_koper,resale,from_1931_to_1944,['in_residential_district'],[],D,"['central_heating_boiler', 'fixer_upper']",[],,,,,,,['buy'],apartment,Zuid-Holland
False,,2024-09-20T18:00:02.2470000,51.84870529174805,4.33287239074707,[102],[144],['garden'],"['north', 'west']",5.0,4.0,Nissewaard,Centrum-Oost,Centrum,Troelstrapad,[385000],kosten_koper,resale,from_1981_to_1990,"['by_water', 'in_center', 'in_residential_district']",[],A,"['central_heating_boiler', 'renewable_energy']",[],single_family,end_of_terrace,58.0,,,,['buy'],house,Zuid-Holland
False,,2024-09-20T17:30:02.4200000,51.85960388183594,4.352093696594238,[155],[195],['garden'],"['south', 'east']",7.0,6.0,Rotterdam,Hoogvliet Zuid,Hoogvliet,Esplanadapad,[688800],kosten_koper,resale,after_2020,"['in_residential_district', 'unobstructed_view']",[],A,"['bathtub', 'double_occupancy', 'renewable_energy']",[],town_house,double,60.0,,,,['buy'],house,Zuid-Holland
False,,2024-09-20T17:15:03.2130000,51.94498443603516,4.452554702758789,[197],[390],['garden'],"['north', 'west']",6.0,5.0,Rotterdam,Zestienhoven,Overschie,Albert Sabinhof,[985000],kosten_koper,resale,from_2011_to_2020,"['by_water', 'in_residential_district']",[],A,"['bathtub', 'central_heating_boiler', 'renewable_energy']",[],single_family,terraced,57.0,,,,['buy'],house,Zuid-Holland
True,,2024-09-21T00:00:02.7970000,51.87934875488281,5.458611488342285,[133],[252],['garden'],['north'],6.0,4.0,West Maas en Waal,Kern Wamel,Wijk 08 Wamel,Lakenstraat,[450000],kosten_koper,resale,from_1906_to_1930,['on_quiet_road'],"['lean_to', 'all_garages']",A,['renewable_energy'],[],single_family,detached,60.0,1.0,Vrijstaand wonen nabij natuur I garage I 4 tot 5 slaapkamers I tuin,,['buy'],house,Gelderland
True,,2024-09-23T00:00:02.2130000,51.93254089355469,4.230305671691895,[117],[149],"['garden', 'balcony']","['south', 'east']",5.0,4.0,Maassluis,Vogelbuurt,Wijk 05 Burgemeesterswijk,Korhoenstraat,[400000],kosten_koper,resale,from_1960_to_1970,"['in_residential_district', 'unobstructed_view']",[],C,['central_heating_boiler'],[],single_family,terraced,66.0,,Ruime 4-kamer gezinswoning met goed onderhouden tuin en vrij uitzicht,,['buy'],house,Zuid-Holland
True,,2024-09-21T00:00:02.7970000,51.94414520263672,4.363682270050049,[118],[117],['garden'],['south'],5.0,4.0,Schiedam,Ambachtenbuurt,Wijk 09 Woudhoek,Hoepelmakerhof,[400000],kosten_koper,resale,from_1981_to_1990,"['sheltered_position', 'in_residential_district']",[],B,['renewable_energy'],[],single_family,terraced,56.0,,Aan hofje gelegen fraaie eengezinswoning met onderhouds arme voortuin,,['buy'],house,Zuid-Holland
False,,2024-09-20T12:00:06.3800000,51.82976531982422,4.324537754058838,[130],[130],['garden'],['south'],5.0,4.0,Nissewaard,Donken,De Akkers,Kerveldonk,[350000],kosten_koper,resale,from_1981_to_1990,['in_residential_district'],"['parking_space', 'all_garages']",B,['central_heating_boiler'],[],single_family,terraced,40.0,,,,['buy'],house,Zuid-Holland
False,,2024-09-20T15:15:03.5400000,51.918941497802734,4.560470581054688,[94],[132],['garden'],['north'],5.0,4.0,Capelle aan den IJssel,Bizetbuurt,Capelle West en 's Gravenland,Vivaldistraat,[425000],kosten_koper,resale,from_1991_to_2000,"['on_quiet_road', 'in_residential_district']",[],A,"['bathtub', 'central_heating_boiler']",[],single_family,terraced,72.0,,,,['buy'],house,Zuid-Holland
True,flat_with_porch,2024-09-21T00:00:02.7970000,52.02509689331055,5.058835029602051,[46],[0],['balcony'],[],2.0,1.0,IJsselstein,IJsselveld-Oost,Wijk 00 IJsselstein,Landingsplaats,[265000],kosten_koper,resale,from_1971_to_1980,"['overlooking_park', 'on_quiet_road', 'in_residential_district']",[],A,['central_heating_boiler'],['single_storey'],,,,,"Fijn appartement met energielabel A, zonnig balkon, gelegen in groen!",,['buy'],apartment,Utrecht
True,,2024-09-21T00:00:02.7970000,51.91916275024414,4.352453708648682,[102],[119],['garden'],"['south', 'west']",5.0,4.0,Vlaardingen,Babberspolder Noord,Vlaardinger Ambacht,Leeuwerikstraat,[389000],kosten_koper,resale,from_1931_to_1944,"['on_quiet_road', 'sheltered_position', 'in_residential_district']",[],E,['central_heating_boiler'],[],single_family,terraced,44.0,,Goed verzorgde eengezinswoning met zonnige achtertuin en open keuken,,['buy'],house,Zuid-Holland
True,,2024-09-21T00:00:02.7970000,51.91056060791016,4.330746650695801,[96],[114],['garden'],"['north', 'east']",4.0,4.0,Vlaardingen,Indische Buurt,Centrum,Javastraat,[300000],kosten_koper,resale,from_1931_to_1944,"['on_quiet_road', 'in_residential_district']",[],F,"['bathtub', 'central_heating_boiler']",[],single_family,terraced,39.0,,4 kamer eengezinsoning met ruime voor- en achtertuin.,,['buy'],house,Zuid-Holland
False,,2024-09-20T12:00:03.4370000,51.82218170166016,4.415005207061768,[81],[131],['garden'],[],4.0,3.0,Hoeksche Waard,Oud-Beijerland Centrum,Oud-Beijerland,Prins Bernhardstraat,[384500],kosten_koper,resale,from_1931_to_1944,"['on_quiet_road', 'in_center']",[],G,"['bathtub', 'central_heating_boiler']",[],single_family,end_of_terrace,,,,,['buy'],house,Zuid-Holland
True,,2024-09-19T16:04:50.5000000,51.85018157958984,4.341097354888916,[117],[115],['garden'],"['north', 'west']",4.0,3.0,Nissewaard,Het Land,De Elementen,Pieter Speelmansingel,[439900],kosten_koper,resale,from_2011_to_2020,"['on_quiet_road', 'in_residential_district']",[],A+,['renewable_energy'],[],single_family,terraced,45.0,,Deze woning ligt in de wijk 'Het Land' en heeft alles wat jij zoekt! ,,['buy'],house,Zuid-Holland
False,,2024-09-19T15:50:05.7270000,51.87104034423828,4.358788013458252,[95],[170],['garden'],"['north', 'east']",5.0,4.0,Rotterdam,Hoogvliet Noord,Hoogvliet,Paljaspad,[300000],kosten_koper,resale,from_1960_to_1970,['in_residential_district'],[],A,['central_heating_boiler'],[],single_family,terraced,66.0,,,,['buy'],house,Zuid-Holland
